station_ID,Charing station name,City,State,Address line 1,Address line 2,Lng,Lat,Category
7746, ,Sydney,New South Wales,Birdwood Lane,"Lane Cove NSW 2066, Australia",151.1692687,-33.8135004,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7747, ,Sydney,New South Wales,Dickson Road,"Leppington NSW 2179, Australia",150.8040539,-33.9532239,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7748, ,Sydney,New South Wales,Hoskins Avenue,"Bankstown NSW 2200, Australia",151.0301289,-33.9320564,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7749, ,Sydney,New South Wales,Liverpool Road,"Burwood NSW 2133, Australia",151.099324,-33.8872485,"['access', 'access.yes', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7750, ,Sydney,New South Wales,Rooty Hill Road South,"Eastern Creek NSW 2766, Australia",150.8530426,-33.7848221,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7751, ,Sydney,New South Wales,Corfield Road,"Prestons NSW 2170, Australia",150.8557293,-33.9522711,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7752, ,Sydney,New South Wales,Forestville Mall,"The Centre NSW 2087, Australia",151.2141725,-33.7620853,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7753, ,Sydney,New South Wales,Oaks Avenue,"Dee Why NSW 2099, Australia",151.2869984,-33.7537383,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7754, ,Sydney,New South Wales,Mona Vale Road,"Terrey Hills NSW 2084, Australia",151.2241781,-33.6892385,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7755, ,Sydney,New South Wales,197-201 Herring Road,"Macquarie Park NSW 2113, Australia",151.1206646,-33.7780797,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7756, ,Sydney,New South Wales,Dowling Street,"Freshwater NSW 2096, Australia",151.2838699,-33.778995,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7757, ,Sydney,New South Wales,Stanley Street,"Peakhurst NSW 2210, Australia",151.063567,-33.9621828,"['access', 'access.yes', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7758, ,Sydney,New South Wales,Spencer Street,"Five Dock NSW 2046, Australia",151.116168,-33.8695391,"['access', 'access.yes', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7759, ,Sydney,New South Wales,Brighton Street,"Burwood Council NSW 2133, Australia",151.1096799,-33.8947565,"['access', 'access.yes', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7760, ,Sydney,New South Wales,Mulgoa Road,"Jamisontown NSW 2750, Australia",150.6737814,-33.7702608,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7761, ,Sydney,New South Wales,Smidmore Street,"Marrickville NSW 2204, Australia",151.1710728,-33.9079872,"['access', 'access.yes', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7762, ,Sydney,New South Wales,Park Avenue,"Burwood Council NSW 2134, Australia",151.1019416,-33.873882,"['access', 'access.yes', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7763, ,Sutton Forest,New South Wales,Black Horse Lane,"Sutton Forest NSW 2577, Australia",150.2251818,-34.6071777,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7764, ,Wollongong City Council,New South Wales,Moombara Street,"Wollongong City Council NSW 2530, Australia",150.7957656,-34.4952775,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7765,Evie Networks Fast Charger,Sunshine Coast Regional,Queensland,Evie Networks Fast Charger,"Wild Horse Road, Sunshine Coast Regional QLD 4518, Australia",152.9964595,-26.9182695,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7766,Evie Networks, ,Queensland,Evie Networks,"The Circuit, QLD 4011, Australia",153.077346,-27.4157668,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7767,QESH - Gatton,Lockyer Valley Regional,Queensland,QESH - Gatton,"Man Drive, Lockyer Valley Regional QLD 4343, Australia",152.3351514,-27.5512615,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7768,Tesla Supercharger, ,Queensland,Tesla Supercharger,"Ann Street, Fortitude Valley QLD 4006, Australia",153.0404407,-27.451571,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7769,Tesla Supercharger,Gold Coast City,Queensland,Tesla Supercharger,"Hooker Boulevard, Gold Coast City QLD 4218, Australia",153.4273249,-28.0352782,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7770,QESH - North Lakes, ,Queensland,QESH - North Lakes,"David Henry Way, Springfield Central QLD 4300, Australia",152.8997448,-27.6821816,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7771,QESH - Hamilton, ,Queensland,QESH - Hamilton,"Macarthur Avenue, QLD 4009, Australia",153.0839368,-27.4443325,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7772,QESH - North Lakes,Moreton Bay Regional,Queensland,QESH - North Lakes,"ramp, Moreton Bay Regional QLD 4503, Australia",153.0158966,-27.2438579,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7773,QESH - Springwood, ,Queensland,QESH - Springwood,"3539-3565 Pacific Highway, Slacks Creek QLD 4127, Australia",153.1355179,-27.6379161,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7774,QESH - Ipswich, ,Queensland,QESH - Ipswich,"South Street, Ipswich QLD 4305, Australia",152.7584677,-27.6162053,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7775,ChargePoint,Gold Coast City,Queensland,ChargePoint,"Coles Drive, Ormeau QLD 4208, Australia",153.2608045,-27.7844523,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7776,Eat Street Northshore, ,Queensland,Eat Street Northshore,"Macarthur Avenue, QLD 4009, Australia",153.0819323,-27.444063,"['access', 'access.yes', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7777, , ,Queensland,West Street,"QLD 4123, Australia",153.112883,-27.5779109,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7778, , ,Queensland,Swim Pool Deck,"St Lucia QLD 4072, Australia",153.0167803,-27.4954744,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7779, , ,Queensland,South,"Woolloongabba QLD 4102, Australia",153.0412292,-27.4921779,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7780, , ,Queensland,underground carpark,"Springfield Central QLD 4300, Australia",152.9036312,-27.6766678,"['access', 'access.yes', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7781, ,Gold Coast City,Queensland,Gold Coast Oceanway,"Broadbeach QLD 4218, Australia",153.434591,-28.0293919,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7782, ,Gold Coast City,Queensland,Old Pacific Highway,"Coomera QLD 4209, Australia",153.3104507,-27.8553474,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7783, , ,Queensland,Warrego Highway,"QLD 4303, Australia",152.8219388,-27.5881125,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7784, , ,Queensland,Goggs Road,"Jindalee QLD 4073, Australia",152.9489592,-27.5338615,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7785, ,Brisbane City,Queensland,Gympie Road,"Carseldine QLD 4036, Australia",153.0108559,-27.342,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7786,Knockrow Supercharger,Knockrow,New South Wales,Knockrow Supercharger,"419 Hinterland Way, Knockrow NSW 2479, Australia",153.5347035,-28.7495635,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7787,Tesla Supercharger,Gold Coast City,Queensland,Tesla Supercharger,"Hooker Boulevard, Gold Coast City QLD 4218, Australia",153.4273249,-28.0352782,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7788,NRMA Fast Charger,Ewingsdale,New South Wales,NRMA Fast Charger,"Ewingsdale Road, Ewingsdale NSW 2481, Australia",153.553519,-28.636313,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7789,Queensland Electric Super Highway,Gold Coast City,Queensland,Queensland Electric Super Highway,"Terminal Drive, Bilinga QLD 4225, Australia",153.5149937,-28.1640354,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7790,Chargefox,Ballina,New South Wales,Chargefox,"Bangalow Road, North Ballina NSW 2478, Australia",153.5617941,-28.857635,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7791,Tesla Destination Charger,Ballina,New South Wales,Tesla Destination Charger,"Winton Lane, Ballina NSW 2478, Australia",153.563108,-28.870871,"['access', 'access.yes', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7792,QESH - Springwood, ,Queensland,QESH - Springwood,"3539-3565 Pacific Highway, Slacks Creek QLD 4127, Australia",153.1355179,-27.6379161,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7793,ChargePoint,Gold Coast City,Queensland,ChargePoint,"Coles Drive, Ormeau QLD 4208, Australia",153.2608045,-27.7844523,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7794, ,Byron Bay,New South Wales,Lawson Street,"Byron Bay NSW 2481, Australia",153.615842,-28.643176,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7795, ,Gold Coast City,Queensland,Gold Coast Oceanway,"Broadbeach QLD 4218, Australia",153.434591,-28.0293919,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7796, ,Gold Coast City,Queensland,Old Pacific Highway,"Coomera QLD 4209, Australia",153.3104507,-27.8553474,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7797, ,Casino,New South Wales,Little Walker Street,"Casino NSW 2470, Australia",153.0483802,-28.8659126,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7798,NRMA Fast Charger,Mittagong,New South Wales,NRMA Fast Charger,"NSW Bessemer Street, Mittagong NSW 2575, Australia",150.4424531,-34.4500909,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7799,NRMA Fast Charger,Picton,New South Wales,NRMA Fast Charger,"Walton Street, Picton NSW 2571, Australia",150.610947,-34.1683025,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7800,Mittagong Tourist Information Centre,Mittagong,New South Wales,Mittagong Tourist Information Centre,"Main Street, Mittagong NSW 2575, Australia",150.4519627,-34.4501399,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7801,NRMA Fast Charger,Berry,New South Wales,NRMA Fast Charger,"Queen Street, Berry NSW 2535, Australia",150.7008205,-34.775569,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7802,Tesla Supercharger,Jaspers Brush,New South Wales,Tesla Supercharger,"Princes Highway, Jaspers Brush NSW 2535, Australia",150.6366755,-34.8082829,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7803,Chargefox,Wollongong City Council,New South Wales,Chargefox,"The Avenue, Figtree NSW 2525, Australia",150.8633339,-34.436581,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7804,Chargefox Shell Cove,Shellharbour City Council,New South Wales,Chargefox Shell Cove,"Cove Boulevard, Shell Cove NSW 2529, Australia",150.8661667,-34.5878761,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7805, ,Wollongong City Council,New South Wales,Unicentre Road,"Keiraville NSW 2500, Australia",150.8812518,-34.4075914,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7806, ,Sutton Forest,New South Wales,Black Horse Lane,"Sutton Forest NSW 2577, Australia",150.2251818,-34.6071777,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7807, ,Wollongong City Council,New South Wales,Moombara Street,"Wollongong City Council NSW 2530, Australia",150.7957656,-34.4952775,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7808,Evie Networks Fast Charger,Tailem Bend,South Australia,Evie Networks Fast Charger,"Princes Highway, Tailem Bend SA 5260, Australia",139.4404743,-35.2401819,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7809,Goolwa Visitor Information Centre - Destination Charging,Goolwa,South Australia,Goolwa Visitor Information Centre - Destination Charging,"Laurie Lane, Goolwa SA 5214, Australia",138.7844823,-35.5030219,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7810,Adelaide Supercharger,Adelaide,South Australia,Adelaide Supercharger,"Bowen Street, Adelaide SA 5000, Australia",138.5952395,-34.9276045,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7811,Chargefox,Murray Bridge,South Australia,Chargefox,"Mary Terrace, Murray Bridge SA 5253, Australia",139.2770491,-35.1205066,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7812,NRMA Fast Charger,Tanunda,South Australia,NRMA Fast Charger,"John Street, Tanunda SA 5352, Australia",138.9586197,-34.524747,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7813,Bremerton Wines Tesla Destination Charger,Langhorne Creek,South Australia,Bremerton Wines Tesla Destination Charger,"Kent Town Road, Langhorne Creek SA 5255, Australia",139.0244883,-35.2941487,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7814,Murray Bridge Visitor Centre,Murray Bridge,South Australia,Murray Bridge Visitor Centre,"Seventh Street, Murray Bridge SA 5253, Australia",139.276204,-35.120385,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7815,Tesla Supercharger,Tailem Bend,South Australia,Tesla Supercharger,"Dukes Highway, Tailem Bend SA 5259, Australia",139.5012693,-35.3040366,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7816,Light Square Charging Station,Adelaide,South Australia,Light Square Charging Station,"Light Square, Adelaide SA 5000, Australia",138.5944471,-34.9255431,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7817,Grosvenor Gardens,Victor Harbor,South Australia,Grosvenor Gardens,"Stuart Street, Victor Harbor SA 5211, Australia",138.6219659,-35.5536727,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7818,Yankalilla Council Chambers,Yankalilla,South Australia,Yankalilla Council Chambers,"Charles Street, Yankalilla SA 5203, Australia",138.3507389,-35.4570334,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7819, ,Norton Summit,South Australia,Crescent Drive,"Norton Summit SA 5136, Australia",138.7249462,-34.923656,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7820, ,Normanville,South Australia,Edwards Avenue,"Normanville SA 5204, Australia",138.3188648,-35.4470219,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7821,Chargefox,Adelaide,South Australia,Chargefox,"Hindmarsh Square, Adelaide SA 5000, Australia",138.6048811,-34.9244,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7822, ,Adelaide,South Australia,Hyde Street,"Tusmore SA 5065, Australia",138.6437368,-34.9378473,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7823, ,Adelaide,South Australia,Stowaway Lane,"Port Adelaide SA 5015, Australia",138.5042702,-34.8437992,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7824,Chargefox,Adelaide,South Australia,Chargefox,"Esplanade, Largs Bay SA 5016, Australia",138.4863165,-34.8252197,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7825,Chargefox,Adelaide,South Australia,Chargefox,"Bowen Street, Adelaide SA 5000, Australia",138.5952833,-34.9277554,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7826,Chargefox,Adelaide,South Australia,Chargefox,"Bowen Street, Adelaide SA 5000, Australia",138.5952236,-34.9277543,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7827, ,Adelaide,South Australia,Addiscombe Place,"Unley Park SA 5061, Australia",138.6010902,-34.9617279,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7828,Tesla Destination Charger,Myponga,South Australia,Tesla Destination Charger,"Hansen Street, Myponga SA 5202, Australia",138.4630733,-35.3913107,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7829, ,Adelaide,South Australia,Finniss Street,"Marion SA 5043, Australia",138.5496608,-35.0173769,"['access', 'access.yes', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7830, ,Adelaide,South Australia,Port Road,"Hindmarsh SA 5007, Australia",138.573198,-34.9060068,"['access', 'access.yes', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7831, ,Adelaide,South Australia,Port Road,"Hindmarsh SA 5007, Australia",138.5728037,-34.905922,"['access', 'access.yes', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
7832, ,Adelaide,South Australia,Cator Street,"Glenside SA 5065, Australia",138.6415665,-34.9420624,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7833,Evie Networks,Townsville,Queensland,Evie Networks,"38011 Bruce Highway, Cluden QLD 4811, Australia",146.8284661,-19.3194992,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7834,QESH - Ayr,Ayr,Queensland,QESH - Ayr,"Graham Street, Ayr CBD QLD 4807, Australia",147.404019,-19.5755234,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7835,QESH - Townsville,Townsville,Queensland,QESH - Townsville,"1 James Cook Drive, Douglas QLD 4811, Australia",146.7584605,-19.3233331,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
7836, ,Townsville,Queensland,Palmer Street,"South Townsville QLD 4810, Australia",146.8208282,-19.2600757,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
