Date,Vehicle body type,Motive power,Count
1/02/2019,REFRIGERATED VAN,Diesel,2
1/02/2019,REFRIGERATED VAN,Diesel,28
1/02/2019,REFRIGERATED VAN,Diesel,8
1/02/2019,RIGID BUS,CNG,3
1/02/2019,RIGID BUS,CNG,67
1/02/2019,RIGID BUS,Diesel,1
1/02/2019,RIGID BUS,Diesel,12
1/02/2019,RIGID BUS,Diesel,441
1/02/2019,RIGID BUS,Diesel,5
1/02/2019,RIGID BUS,Diesel,6
1/02/2019,RIGID BUS,Diesel,81
1/02/2019,RIGID BUS,Electric,1
1/02/2019,RIGID BUS,Petrol,1
1/02/2019,RIGID BUS,Petrol,2
1/02/2019,RIGID BUS,Petrol,4
1/02/2019,SEDAN,Diesel,1
1/02/2019,SEDAN,Diesel,2
1/02/2019,SEDAN,Diesel,3
1/02/2019,SEDAN,Diesel,499
1/02/2019,SEDAN,Diesel,5
1/02/2019,SEDAN,Diesel,60
1/02/2019,SEDAN,Diesel,6076
1/02/2019,SEDAN,Electric,1
1/02/2019,SEDAN,Electric,127
1/02/2019,SEDAN,Electric,25
1/02/2019,SEDAN,Hybrid,1
1/02/2019,SEDAN,Hybrid,10
1/02/2019,SEDAN,Hybrid,158
1/02/2019,SEDAN,Hybrid,1600
1/02/2019,SEDAN,Hybrid,174
1/02/2019,SEDAN,Hybrid,3
1/02/2019,SEDAN,Hybrid,386
1/02/2019,SEDAN,Hybrid,4
1/02/2019,SEDAN,Hybrid,46
1/02/2019,SEDAN,LPG,1
1/02/2019,SEDAN,LPG,11
1/02/2019,SEDAN,LPG,2
1/02/2019,SEDAN,LPG,26
1/02/2019,SEDAN,LPG,260
1/02/2019,SEDAN,LPG,4
1/02/2019,SEDAN,Other,128
1/02/2019,SEDAN,Other,8
1/02/2019,SEDAN,Petrol,1
1/02/2019,SEDAN,Petrol,1012
1/02/2019,SEDAN,Petrol,12
1/02/2019,SEDAN,Petrol,141435
1/02/2019,SEDAN,Petrol,15
1/02/2019,SEDAN,Petrol,17
1/02/2019,SEDAN,Petrol,20
1/02/2019,SEDAN,Petrol,26
1/02/2019,SEDAN,Petrol,31
1/02/2019,SEDAN,Petrol,4
1/02/2019,SEDAN,Petrol,42
1/02/2019,SEDAN,Petrol,5
1/02/2019,SEDAN,Petrol,56
1/02/2019,SEDAN,Petrol,570
1/02/2019,SEDAN,Petrol,578
1/02/2019,SEDAN,Petrol,7763
1/02/2019,SEDAN,Petrol,9
1/02/2019,SEDAN,Petrol Or Cng Option,1
1/02/2019,SEDAN,Petrol Or Lpg Option,1
1/02/2019,SEDAN,Petrol Or Lpg Option,2
1/02/2019,SEDAN,Petrol Or Lpg Option,28
1/02/2019,SEDAN,Petrol Or Lpg Option,3
1/02/2019,SEDAN,Petrol Or Lpg Option,4
1/02/2019,SEDAN,Petrol Or Lpg Option,407
1/02/2019,SEDAN,Plug-in Hybrid Electric,6
1/02/2019,SKEL,Diesel,1
1/02/2019,SKEL TRAILER,,10
1/02/2019,SKEL TRAILER,,3
1/02/2019,SKID STEER,Diesel,1
1/02/2019,STATION WAGON,CNG,1
1/02/2019,STATION WAGON,Diesel,1
1/02/2019,STATION WAGON,Diesel,19720
1/02/2019,STATION WAGON,Diesel,2
1/02/2019,STATION WAGON,Diesel,2700
1/02/2019,STATION WAGON,Diesel,4
1/02/2019,STATION WAGON,Diesel,6
1/02/2019,STATION WAGON,Diesel,7
1/02/2019,STATION WAGON,Diesel,70
1/02/2019,STATION WAGON,Diesel,9
1/02/2019,STATION WAGON,Diesel Or Lpg Option,5
1/02/2019,STATION WAGON,Electric,1
1/02/2019,STATION WAGON,Electric,3
1/02/2019,STATION WAGON,Hybrid,1
1/02/2019,STATION WAGON,Hybrid,10
1/02/2019,STATION WAGON,Hybrid,266
1/02/2019,STATION WAGON,Hybrid,57
1/02/2019,STATION WAGON,Hybrid,7
1/02/2019,STATION WAGON,LPG,11
1/02/2019,STATION WAGON,LPG,191
1/02/2019,STATION WAGON,LPG,2
1/02/2019,STATION WAGON,Other,6
1/02/2019,STATION WAGON,Petrol,1
1/02/2019,STATION WAGON,Petrol,16
1/02/2019,STATION WAGON,Petrol,17
1/02/2019,STATION WAGON,Petrol,2
1/02/2019,STATION WAGON,Petrol,211
1/02/2019,STATION WAGON,Petrol,281
1/02/2019,STATION WAGON,Petrol,29
1/02/2019,STATION WAGON,Petrol,4
1/02/2019,STATION WAGON,Petrol,4455
1/02/2019,STATION WAGON,Petrol,5
1/02/2019,STATION WAGON,Petrol,55491
1/02/2019,STATION WAGON,Petrol,6
1/02/2019,STATION WAGON,Petrol,66
1/02/2019,STATION WAGON,Petrol,7
1/02/2019,STATION WAGON,Petrol Or Lpg Option,1
1/02/2019,STATION WAGON,Petrol Or Lpg Option,19
1/02/2019,STATION WAGON,Petrol Or Lpg Option,396
1/02/2019,STATION WAGON,Plug-in Hybrid Electric,18
1/02/2019,STATION WAGON,Plug-in Hybrid Electric,2
1/02/2019,STATION WAGON,Plug-in Hybrid Electric,34
1/02/2019,STATION WAGON,Plug-in Hybrid Electric,7
1/02/2019,STATION WAGON,Solar,2
1/02/2019,STOCK CRATE,,1
1/02/2019,TANKER,,3
1/02/2019,TANKER,Diesel,1
1/02/2019,TANKER,Diesel,3
1/02/2019,TANKER,Diesel,50
1/02/2019,TANKER,Diesel,6
1/02/2019,TANKER,LPG,1
1/02/2019,TANKER,Petrol,1
1/02/2019,TIPPER,,110
1/02/2019,TIPPER,,50
1/02/2019,TIPPER,Diesel,1
1/02/2019,TIPPER,Diesel,11
1/02/2019,TIPPER,Diesel,13
1/02/2019,TIPPER,Diesel,169
1/02/2019,TIPPER,Diesel,357
1/02/2019,TIPPER,Petrol,2
1/02/2019,TIPPER,Petrol,7
1/02/2019,TOW TRUCK,Diesel,1
1/02/2019,TOW TRUCK,Diesel,2
1/02/2019,TOW TRUCK,LPG,1
1/02/2019,TRACTOR (HEAVY),Diesel,1
1/02/2019,TRACTOR (HEAVY),Diesel,10
1/02/2019,TRACTOR (HEAVY),Diesel,14
1/02/2019,TRAILED MOBILE HOME,,1
1/02/2019,VAN,Diesel,1
1/02/2019,VAN,Diesel,10
1/02/2019,VAN,Diesel,1405
1/02/2019,VAN,Diesel,1559
1/02/2019,VAN,Diesel,2
1/02/2019,VAN,Diesel,4
1/02/2019,VAN,Diesel,9
1/02/2019,VAN,Diesel Or Lpg Option,1
1/02/2019,VAN,LPG,1
1/02/2019,VAN,LPG,7
1/02/2019,VAN,Petrol,1
1/02/2019,VAN,Petrol,10
1/02/2019,VAN,Petrol,1413
1/02/2019,VAN,Petrol,4
1/02/2019,VAN,Petrol,755
1/02/2019,VAN,Petrol Or Lpg Option,27
1/02/2019,VAN,Petrol Or Lpg Option,86
1/02/2019,ZZ - OTHER BODY TYPE,,1
1/03/2019,AMBULANCE,Diesel,1
1/03/2019,AMBULANCE,Diesel,2
1/03/2019,AMBULANCE,Diesel,30
1/03/2019,AMBULANCE,Petrol,1
1/03/2019,ARMOURED VEHICLE,Diesel,1
1/03/2019,ARMOURED VEHICLE,Diesel,5
1/03/2019,ARMOURED VEHICLE,Petrol,1
1/03/2019,ARTICULATED BUS,Diesel,45
1/03/2019,BACKHOE,Diesel,1
1/03/2019,BACKHOE,Diesel,15
1/03/2019,BACKHOE,Diesel,5
1/03/2019,BIKE TRAILER,,18
1/03/2019,BIKE TRAILER,,286
1/03/2019,BIN CARRIER,,4
1/03/2019,BIN CARRIER,Diesel,1
1/03/2019,BIN CARRIER,Diesel,10
1/03/2019,BIN CARRIER,Diesel,2
1/03/2019,BIN CARRIER,Diesel,38
1/03/2019,BOAT TRAILER,,170
1/03/2019,BOAT TRAILER,,4859
1/03/2019,BONNET PRIME MOVER,Diesel,16
1/03/2019,BONNET PRIME MOVER,Diesel,72
1/03/2019,CAB OVER PRIME MOVER,Diesel,19
1/03/2019,CAB OVER PRIME MOVER,Diesel,68
1/03/2019,CAMPER,Diesel,1
1/03/2019,CAMPER,Diesel,11
1/03/2019,CAMPER,Diesel,276
1/03/2019,CAMPER,Diesel,3
1/03/2019,CAMPER,LPG,1
1/03/2019,CAMPER,Petrol,1
1/03/2019,CAMPER,Petrol,141
1/03/2019,CAMPER,Petrol,3
1/03/2019,CAMPER,Petrol Or Lpg Option,12
1/03/2019,CAMPER TRAILER,,1887
1/03/2019,CAMPER TRAILER,,9
1/03/2019,CAR CARRIER,,8
1/03/2019,CAR CARRIER,Diesel,2
1/03/2019,CAR TRAILER,,109
1/03/2019,CAR TRAILER,,683
1/03/2019,CARAVAN,,2979
1/03/2019,CARAVAN,,91
1/03/2019,CONCRETE BLENDER,Diesel,57
1/03/2019,CONCRETE BLENDER,Diesel,7
1/03/2019,CONCRETE BLENDER,Petrol,1
1/03/2019,CONCRETE PUMPER,Diesel,2
1/03/2019,CONCRETE PUMPER,Diesel,5
1/03/2019,CONCRETE PUMPER,Diesel,9
1/03/2019,CONVERTIBLE,Diesel,76
1/03/2019,CONVERTIBLE,Diesel,8
1/03/2019,CONVERTIBLE,Electric,1
1/03/2019,CONVERTIBLE,LPG,3
1/03/2019,CONVERTIBLE,Petrol,1
1/03/2019,CONVERTIBLE,Petrol,129
1/03/2019,CONVERTIBLE,Petrol,144
1/03/2019,CONVERTIBLE,Petrol,1933
1/03/2019,CONVERTIBLE,Petrol,27
1/03/2019,CONVERTIBLE,Petrol,7
1/03/2019,CONVERTIBLE,Petrol Or Lpg Option,1
1/03/2019,CURTAIN SIDE VAN,,11
1/03/2019,CURTAIN SIDE VAN,,37
1/03/2019,CURTAIN SIDE VAN,CNG,2
1/03/2019,CURTAIN SIDE VAN,Diesel,1
1/03/2019,CURTAIN SIDE VAN,Diesel,2
1/03/2019,CURTAIN SIDE VAN,Diesel,5
1/03/2019,CURTAIN SIDE VAN,Diesel,58
1/03/2019,DOLLY,,1
1/03/2019,ENCLOSED TRAILER,,1
1/03/2019,EQUIPMENT TRAILER,,151
1/03/2019,EQUIPMENT TRAILER,,175
1/03/2019,FIRE TRUCK,Diesel,19
1/03/2019,FIRE TRUCK,Diesel,2
1/03/2019,FIRE TRUCK,Diesel,4
1/03/2019,FIRE TRUCK,Diesel,43
1/03/2019,FIRE TRUCK,Diesel,5
1/03/2019,FIRE TRUCK,Petrol,2
1/03/2019,FLAT TOP,,129
1/03/2019,FLAT TOP,,30
1/03/2019,FLAT TOP,Diesel,1
1/03/2019,FLAT TOP,Diesel,15
1/03/2019,FLAT TOP,Diesel,331
1/03/2019,FLAT TOP,Diesel,64
1/03/2019,FLAT TOP,Diesel,8
1/03/2019,FLAT TOP,Petrol,2
1/03/2019,FLAT TOP,Petrol,3
1/03/2019,FORK LIFT (HEAVY),Diesel,14
1/03/2019,FORK LIFT (HEAVY),Diesel,2
1/03/2019,FORK LIFT (HEAVY),Diesel,4
1/03/2019,FORK LIFT (HEAVY),Electric,5
1/03/2019,FORK LIFT (HEAVY),LPG,6
1/03/2019,FORK LIFT (HEAVY),Petrol Or Lpg Option,1
1/03/2019,FORK LIFT (HEAVY),Petrol Or Lpg Option,4
1/03/2019,FORK LIFT (LIGHT),Diesel,1
1/03/2019,FORK LIFT (LIGHT),Diesel,5
1/03/2019,FORK LIFT (LIGHT),Electric,4
1/03/2019,FORK LIFT (LIGHT),LPG,2
1/03/2019,FORK LIFT (LIGHT),LPG,26
1/03/2019,FORK LIFT (LIGHT),Petrol,1
1/03/2019,FORK LIFT (LIGHT),Petrol,4
1/03/2019,FORK LIFT (LIGHT),Petrol Or Lpg Option,15
1/03/2019,FRONT END LOADER,Diesel,5
1/03/2019,GARBAGE COMPACTOR,Diesel,2
1/03/2019,GARBAGE COMPACTOR,Diesel,82
1/03/2019,GOODS TRAILER,,2220
1/03/2019,GOODS TRAILER,,25465
1/03/2019,GRADER,Diesel,1
1/03/2019,GRADER,Diesel,2
1/03/2019,GRADER,Diesel,4
1/03/2019,HORSE FLOAT,,12
1/03/2019,HORSE FLOAT,,434
1/03/2019,JINKER,,1
1/03/2019,LIGHT BUS,Diesel,1
1/03/2019,LIGHT BUS,Diesel,11
1/03/2019,LIGHT BUS,Diesel,120
1/03/2019,LIGHT BUS,Diesel,14
1/03/2019,LIGHT BUS,Diesel,3
1/03/2019,LIGHT BUS,Diesel,49
1/03/2019,LIGHT BUS,Diesel,9
1/03/2019,LIGHT BUS,Hybrid,1
1/03/2019,LIGHT BUS,LPG,1
1/03/2019,LIGHT BUS,Petrol,1
1/03/2019,LIGHT BUS,Petrol,10
1/03/2019,LIGHT BUS,Petrol,3
1/03/2019,LIGHT BUS,Petrol,36
1/03/2019,LIGHT BUS,Petrol,4
1/03/2019,LIGHT BUS,Petrol,6
1/03/2019,LIGHT BUS,Petrol,7
1/03/2019,LIGHT BUS,Petrol,91
1/03/2019,LIGHT BUS,Petrol Or Lpg Option,5
1/03/2019,LIGHT BUS,Petrol Or Lpg Option,6
1/03/2019,LIGHT SEMITRAILER,,1
1/03/2019,LIGHT TRACTOR,Diesel,2
1/03/2019,LIGHT TRACTOR,Diesel,20
1/03/2019,LIGHT TRACTOR,Petrol,2
1/03/2019,LIGHT TRACTOR,Petrol,3
1/03/2019,LIGHT TRUCK,CNG,1
1/03/2019,LIGHT TRUCK,Diesel,1
1/03/2019,LIGHT TRUCK,Diesel,13634
1/03/2019,LIGHT TRUCK,Diesel,2
1/03/2019,LIGHT TRUCK,Diesel,3
1/03/2019,LIGHT TRUCK,Diesel,4
1/03/2019,LIGHT TRUCK,Diesel,5220
1/03/2019,LIGHT TRUCK,Diesel,6
1/03/2019,LIGHT TRUCK,Diesel Or Lpg Option,1
1/03/2019,LIGHT TRUCK,Diesel Or Lpg Option,8
1/03/2019,LIGHT TRUCK,Electric,22
1/03/2019,LIGHT TRUCK,Hybrid,3
1/03/2019,LIGHT TRUCK,LPG,1
1/03/2019,LIGHT TRUCK,LPG,2
1/03/2019,LIGHT TRUCK,LPG,321
1/03/2019,LIGHT TRUCK,LPG,67
1/03/2019,LIGHT TRUCK,Other,1
1/03/2019,LIGHT TRUCK,Petrol,1
1/03/2019,LIGHT TRUCK,Petrol,1608
1/03/2019,LIGHT TRUCK,Petrol,2
1/03/2019,LIGHT TRUCK,Petrol,3
1/03/2019,LIGHT TRUCK,Petrol,37
1/03/2019,LIGHT TRUCK,Petrol,7886
1/03/2019,LIGHT TRUCK,Petrol Or Cng Option,1
1/03/2019,LIGHT TRUCK,Petrol Or Lpg Option,1
1/03/2019,LIGHT TRUCK,Petrol Or Lpg Option,246
1/03/2019,LIGHT TRUCK,Petrol Or Lpg Option,31
1/03/2019,MACHINERY TRUCK,Diesel,1
1/03/2019,MACHINERY TRUCK,Diesel,2
1/03/2019,MACHINERY TRUCK,Diesel,5
1/03/2019,MACHINERY TRUCK,Diesel,6
1/03/2019,MACHINERY TRUCK,Petrol,1
1/03/2019,MACHINERY/EQUIPMENT,,3
1/03/2019,MACHINERY/EQUIPMENT,,9
1/03/2019,MACHINERY/EQUIPMENT,Diesel,1
1/03/2019,MACHINERY/EQUIPMENT,Diesel,13
1/03/2019,MACHINERY/EQUIPMENT,Diesel,2
1/03/2019,MACHINERY/EQUIPMENT,Diesel,6
1/03/2019,MISCELLAN TRAILER,,310
1/03/2019,MISCELLAN TRAILER,,65
1/03/2019,MOBILE CRANE,Diesel,1
1/03/2019,MOBILE CRANE,Diesel,23
1/03/2019,MOBILE CRANE,Diesel,5
1/03/2019,MOBILE CRANE,Diesel,7
1/03/2019,MOBILE HOME,Diesel,1
1/03/2019,MOBILE HOME,Diesel,25
1/03/2019,MOBILE HOME,Diesel,3
1/03/2019,MOBILE WORK TOWER,Diesel,12
1/03/2019,MOBILE WORK TOWER,Diesel,5
1/03/2019,MOTORBIKE,Diesel,1
1/03/2019,MOTORBIKE,Diesel,3
1/03/2019,MOTORBIKE,Electric,4
1/03/2019,MOTORBIKE,Electric,7
1/03/2019,MOTORBIKE,Other,1
1/03/2019,MOTORBIKE,Petrol,1417
1/03/2019,MOTORBIKE,Petrol,2
1/03/2019,MOTORBIKE,Petrol,216
1/03/2019,MOTORBIKE,Petrol,242
1/03/2019,MOTORBIKE,Petrol,26
1/03/2019,MOTORBIKE,Petrol,267
1/03/2019,MOTORBIKE,Petrol,3570
1/03/2019,MOTORBIKE,Petrol,36
1/03/2019,MOTORBIKE,Petrol,42
1/03/2019,MOTORBIKE,Petrol,66
1/03/2019,MOTORBIKE,Petrol,6776
1/03/2019,MOTORTRIKE,Petrol,1
1/03/2019,MOTORTRIKE,Petrol,11
1/03/2019,MOTORTRIKE,Petrol,2
1/03/2019,MOTORTRIKE,Petrol,5
1/03/2019,PANTECHNICON,,19
1/03/2019,PANTECHNICON,CNG,1
1/03/2019,PANTECHNICON,Diesel,1
1/03/2019,PANTECHNICON,Diesel,180
1/03/2019,PANTECHNICON,Diesel,3
1/03/2019,PANTECHNICON,Diesel,38
1/03/2019,PANTECHNICON,Diesel,5
1/03/2019,PANTECHNICON,Petrol,2
1/03/2019,PASSENGER VAN,Diesel,1
1/03/2019,PASSENGER VAN,Diesel,148
1/03/2019,PASSENGER VAN,Diesel,2
1/03/2019,PASSENGER VAN,Diesel,492
1/03/2019,PASSENGER VAN,Diesel Or Lpg Option,1
1/03/2019,PASSENGER VAN,Electric,1
1/03/2019,PASSENGER VAN,Hybrid,1
1/03/2019,PASSENGER VAN,LPG,1
1/03/2019,PASSENGER VAN,Petrol,1
1/03/2019,PASSENGER VAN,Petrol,1169
1/03/2019,PASSENGER VAN,Petrol,13
1/03/2019,PASSENGER VAN,Petrol,149
1/03/2019,PASSENGER VAN,Petrol,3
1/03/2019,PASSENGER VAN,Petrol Or Lpg Option,6
1/03/2019,PLANT,Diesel,181
1/03/2019,PLANT,Diesel,3
1/03/2019,PLANT,Electric,12
1/03/2019,PLANT,LPG,1
1/03/2019,PLANT,Petrol,2
1/03/2019,PLANT,Petrol,32
1/03/2019,PLANT,Petrol Or Lpg Option,8
1/03/2019,REFRIGERATED VAN,,7
1/03/2019,REFRIGERATED VAN,,8
1/03/2019,REFRIGERATED VAN,Diesel,1
1/03/2019,REFRIGERATED VAN,Diesel,2
1/03/2019,REFRIGERATED VAN,Diesel,26
1/03/2019,REFRIGERATED VAN,Diesel,8
1/03/2019,RIGID BUS,CNG,3
1/03/2019,RIGID BUS,CNG,67
1/03/2019,RIGID BUS,Diesel,1
1/03/2019,RIGID BUS,Diesel,12
1/03/2019,RIGID BUS,Diesel,15
1/03/2019,RIGID BUS,Diesel,439
1/03/2019,RIGID BUS,Diesel,5
1/03/2019,RIGID BUS,Diesel,83
1/03/2019,RIGID BUS,Electric,1
1/03/2019,RIGID BUS,Petrol,1
1/03/2019,RIGID BUS,Petrol,2
1/03/2019,RIGID BUS,Petrol,4
1/03/2019,SEDAN,Diesel,1
1/03/2019,SEDAN,Diesel,2
1/03/2019,SEDAN,Diesel,3
1/03/2019,SEDAN,Diesel,485
1/03/2019,SEDAN,Diesel,59
1/03/2019,SEDAN,Diesel,6
1/03/2019,SEDAN,Diesel,6089
1/03/2019,SEDAN,Electric,1
1/03/2019,SEDAN,Electric,131
1/03/2019,SEDAN,Electric,27
1/03/2019,SEDAN,Hybrid,1
1/03/2019,SEDAN,Hybrid,12
1/03/2019,SEDAN,Hybrid,161
1/03/2019,SEDAN,Hybrid,1644
1/03/2019,SEDAN,Hybrid,178
1/03/2019,SEDAN,Hybrid,3
1/03/2019,SEDAN,Hybrid,390
1/03/2019,SEDAN,Hybrid,4
1/03/2019,SEDAN,Hybrid,47
1/03/2019,SEDAN,LPG,1
1/03/2019,SEDAN,LPG,10
1/03/2019,SEDAN,LPG,2
1/03/2019,SEDAN,LPG,25
1/03/2019,SEDAN,LPG,266
1/03/2019,SEDAN,LPG,4
1/03/2019,SEDAN,LPG,5
1/03/2019,SEDAN,Other,128
1/03/2019,SEDAN,Other,8
1/03/2019,SEDAN,Petrol,1
1/03/2019,SEDAN,Petrol,1033
1/03/2019,SEDAN,Petrol,12
1/03/2019,SEDAN,Petrol,141620
1/03/2019,SEDAN,Petrol,15
1/03/2019,SEDAN,Petrol,17
1/03/2019,SEDAN,Petrol,20
1/03/2019,SEDAN,Petrol,26
1/03/2019,SEDAN,Petrol,27
1/03/2019,SEDAN,Petrol,37
1/03/2019,SEDAN,Petrol,4
1/03/2019,SEDAN,Petrol,5
1/03/2019,SEDAN,Petrol,546
1/03/2019,SEDAN,Petrol,56
1/03/2019,SEDAN,Petrol,577
1/03/2019,SEDAN,Petrol,7689
1/03/2019,SEDAN,Petrol,9
1/03/2019,SEDAN,Petrol Or Cng Option,1
1/03/2019,SEDAN,Petrol Or Lpg Option,1
1/03/2019,SEDAN,Petrol Or Lpg Option,2
1/03/2019,SEDAN,Petrol Or Lpg Option,27
1/03/2019,SEDAN,Petrol Or Lpg Option,4
1/03/2019,SEDAN,Petrol Or Lpg Option,405
1/03/2019,SEDAN,Plug-in Hybrid Electric,6
1/03/2019,SKEL,Diesel,1
1/03/2019,SKEL TRAILER,,3
1/03/2019,SKEL TRAILER,,9
1/03/2019,SKID STEER,Diesel,1
1/03/2019,STATION WAGON,CNG,1
1/03/2019,STATION WAGON,Diesel,1
1/03/2019,STATION WAGON,Diesel,19841
1/03/2019,STATION WAGON,Diesel,2
1/03/2019,STATION WAGON,Diesel,2694
1/03/2019,STATION WAGON,Diesel,4
1/03/2019,STATION WAGON,Diesel,5
1/03/2019,STATION WAGON,Diesel,6
1/03/2019,STATION WAGON,Diesel,7
1/03/2019,STATION WAGON,Diesel,71
1/03/2019,STATION WAGON,Diesel,9
1/03/2019,STATION WAGON,Diesel Or Lpg Option,5
1/03/2019,STATION WAGON,Electric,2
1/03/2019,STATION WAGON,Electric,4
1/03/2019,STATION WAGON,Hybrid,1
1/03/2019,STATION WAGON,Hybrid,10
1/03/2019,STATION WAGON,Hybrid,266
1/03/2019,STATION WAGON,Hybrid,59
1/03/2019,STATION WAGON,Hybrid,6
1/03/2019,STATION WAGON,LPG,11
1/03/2019,STATION WAGON,LPG,188
1/03/2019,STATION WAGON,LPG,2
1/03/2019,STATION WAGON,Other,6
1/03/2019,STATION WAGON,Petrol,1
1/03/2019,STATION WAGON,Petrol,17
1/03/2019,STATION WAGON,Petrol,2
1/03/2019,STATION WAGON,Petrol,20
1/03/2019,STATION WAGON,Petrol,280
1/03/2019,STATION WAGON,Petrol,283
1/03/2019,STATION WAGON,Petrol,29
1/03/2019,STATION WAGON,Petrol,3
1/03/2019,STATION WAGON,Petrol,4
1/03/2019,STATION WAGON,Petrol,4443
1/03/2019,STATION WAGON,Petrol,5
1/03/2019,STATION WAGON,Petrol,55845
1/03/2019,STATION WAGON,Petrol,6
1/03/2019,STATION WAGON,Petrol,71
1/03/2019,STATION WAGON,Petrol,8
1/03/2019,STATION WAGON,Petrol Or Lpg Option,1
1/03/2019,STATION WAGON,Petrol Or Lpg Option,19
1/03/2019,STATION WAGON,Petrol Or Lpg Option,395
1/03/2019,STATION WAGON,Plug-in Hybrid Electric,18
1/03/2019,STATION WAGON,Plug-in Hybrid Electric,2
1/03/2019,STATION WAGON,Plug-in Hybrid Electric,36
1/03/2019,STATION WAGON,Plug-in Hybrid Electric,7
1/03/2019,STATION WAGON,Solar,2
1/03/2019,STOCK CRATE,,1
1/03/2019,TANKER,,3
1/03/2019,TANKER,Diesel,1
1/03/2019,TANKER,Diesel,3
1/03/2019,TANKER,Diesel,53
1/03/2019,TANKER,Diesel,7
1/03/2019,TANKER,LPG,1
1/03/2019,TANKER,Petrol,1
1/03/2019,TIPPER,,110
1/03/2019,TIPPER,,53
1/03/2019,TIPPER,Diesel,1
1/03/2019,TIPPER,Diesel,11
1/03/2019,TIPPER,Diesel,14
1/03/2019,TIPPER,Diesel,171
1/03/2019,TIPPER,Diesel,356
1/03/2019,TIPPER,Petrol,2
1/03/2019,TIPPER,Petrol,7
1/03/2019,TOW TRUCK,Diesel,1
1/03/2019,TOW TRUCK,Diesel,3
1/03/2019,TOW TRUCK,LPG,1
1/03/2019,TRACTOR (HEAVY),Diesel,1
1/03/2019,TRACTOR (HEAVY),Diesel,10
1/03/2019,TRACTOR (HEAVY),Diesel,14
1/03/2019,TRAILED MOBILE HOME,,1
1/03/2019,VAN,Diesel,1
1/03/2019,VAN,Diesel,10
1/03/2019,VAN,Diesel,13
1/03/2019,VAN,Diesel,1413
1/03/2019,VAN,Diesel,1584
1/03/2019,VAN,Diesel,2
1/03/2019,VAN,Diesel,9
1/03/2019,VAN,Diesel Or Lpg Option,1
1/03/2019,VAN,LPG,1
1/03/2019,VAN,LPG,6
1/03/2019,VAN,Petrol,1
1/03/2019,VAN,Petrol,10
1/03/2019,VAN,Petrol,1403
1/03/2019,VAN,Petrol,3
1/03/2019,VAN,Petrol,752
1/03/2019,VAN,Petrol Or Lpg Option,28
1/03/2019,VAN,Petrol Or Lpg Option,80
1/03/2019,ZZ - OTHER BODY TYPE,,1
1/04/2019,AMBULANCE,Diesel,1
1/04/2019,AMBULANCE,Diesel,2
1/04/2019,AMBULANCE,Diesel,31
1/04/2019,AMBULANCE,Petrol,1
1/04/2019,ARMOURED VEHICLE,Diesel,1
1/04/2019,ARMOURED VEHICLE,Diesel,5
1/04/2019,ARMOURED VEHICLE,Petrol,1
1/04/2019,ARTICULATED BUS,Diesel,45
1/04/2019,BACKHOE,Diesel,1
1/04/2019,BACKHOE,Diesel,16
1/04/2019,BACKHOE,Diesel,5
1/04/2019,BIKE TRAILER,,18
1/04/2019,BIKE TRAILER,,295
1/04/2019,BIN CARRIER,,4
1/04/2019,BIN CARRIER,Diesel,1
1/04/2019,BIN CARRIER,Diesel,10
1/04/2019,BIN CARRIER,Diesel,2
1/04/2019,BIN CARRIER,Diesel,36
1/04/2019,BOAT TRAILER,,174
1/04/2019,BOAT TRAILER,,4779
1/04/2019,BONNET PRIME MOVER,Diesel,15
1/04/2019,BONNET PRIME MOVER,Diesel,73
1/04/2019,CAB OVER PRIME MOVER,Diesel,20
1/04/2019,CAB OVER PRIME MOVER,Diesel,70
1/04/2019,CAMPER,Diesel,1
1/04/2019,CAMPER,Diesel,10
1/04/2019,CAMPER,Diesel,279
1/04/2019,CAMPER,Diesel,3
1/04/2019,CAMPER,LPG,2
1/04/2019,CAMPER,Petrol,1
1/04/2019,CAMPER,Petrol,138
1/04/2019,CAMPER,Petrol,3
1/04/2019,CAMPER,Petrol Or Lpg Option,11
1/04/2019,CAMPER TRAILER,,1813
1/04/2019,CAMPER TRAILER,,8
1/04/2019,CAR CARRIER,,8
1/04/2019,CAR CARRIER,Diesel,2
1/04/2019,CAR TRAILER,,110
1/04/2019,CAR TRAILER,,671
1/04/2019,CARAVAN,,2905
1/04/2019,CARAVAN,,88
1/04/2019,CONCRETE BLENDER,Diesel,60
1/04/2019,CONCRETE BLENDER,Diesel,7
1/04/2019,CONCRETE BLENDER,Petrol,1
1/04/2019,CONCRETE PUMPER,Diesel,2
1/04/2019,CONCRETE PUMPER,Diesel,5
1/04/2019,CONCRETE PUMPER,Diesel,8
1/04/2019,CONVERTIBLE,Diesel,76
1/04/2019,CONVERTIBLE,Diesel,8
1/04/2019,CONVERTIBLE,Electric,1
1/04/2019,CONVERTIBLE,LPG,2
1/04/2019,CONVERTIBLE,Petrol,1
1/04/2019,CONVERTIBLE,Petrol,128
1/04/2019,CONVERTIBLE,Petrol,136
1/04/2019,CONVERTIBLE,Petrol,1922
1/04/2019,CONVERTIBLE,Petrol,27
1/04/2019,CONVERTIBLE,Petrol,7
1/04/2019,CONVERTIBLE,Petrol Or Lpg Option,1
1/04/2019,CURTAIN SIDE VAN,,10
1/04/2019,CURTAIN SIDE VAN,,38
1/04/2019,CURTAIN SIDE VAN,CNG,2
1/04/2019,CURTAIN SIDE VAN,Diesel,1
